CustomerName,Card Number,PIN,Status,Balance,DailyWithdrawLimit,Blocked Time,Transaction History
Aadhira,3193726784954830,45614290270f9909ee6ffe6f52ae5f8360be81fec6d3868d8022e2d200be3de4,Unblocked,428463.93,40000,,[]
Sara,8125078558545458,ae6cce4b004d72861a57b9a782bfa7970ef01225cb9f619d4ed553135d5dda8e,Unblocked,161840.07,20000,,[]
Aadhya,6234267120183300,b6be463f6999751d74c53b68865247ce565e003583579498f2537892bc13c69a,Unblocked,134919.42,100000,,[]
Dhruv,7754919219251181,b88c399bc0698b809333f91ee7380e28c85b5db1d2fa242d2c647bbe2ca8beca,Unblocked,322608.57,100000,,[]
Arnav,6726883603104500,0ce8c2fbcc9600268e4cd8d3e91554a990afb2525286d31bcdcc6591eda25578,Unblocked,941298.24,20000,,[]
Ananya,3756330997584986,1ec62755fdae3472eede3f1443c15a93e405c975e07e59df0318d0a1ffee77f3,Unblocked,430888.57,100000,,[]
Krishna,1529419720201943,a0b44327f2e6365b10c0eddd538cd7142fcbf8f30bfe0517f313a248eb939b2d,Unblocked,978022.54,20000,,[]
Aarav,3885153636342855,d61432d15ffa422ace538be31834859d1e4ae432e094c71ba634ab30e2dda520,Unblocked,766518.41,100000,,[]
Ridhi,1545380340707531,e8f4e8455a29aec03c4d4e877d4009e8ad63ff041bac813acb1240ed61e2ecaa,Unblocked,370641.69,100000,,[]
Aaradhya,1435582462404492,7e1de0013179a6bd7eb5c37baf776c0b676828aeb7d8430623e743ea44b1e2e3,Unblocked,935453.06,40000,,[]
Reyansh,8182130725043420,8dfd13f4376053626e97eb7221d469013cae9bc031027e64f0db2ec114f8ffd9,Unblocked,612604.81,100000,,[]
Ishaan,3265142770148678,242d1f9ba9fbda48e877c20dd4de8e9a0074e98add3de4856115ab61863786c5,Unblocked,679167.75,40000,,[]
Tanvi,2875285986234692,7b4c3b903da50f31cacf58554525088f6ca687144330569605c8de3a404d2ce6,Unblocked,503351.03,100000,,[]
Atharv,3391577754594519,a26dc55ddff93202c594b7499bf6c234884b52a60bf0d51a73638c2d239f5735,Unblocked,626626.42,40000,,[]
Kiara,1734803158999732,52c5a260883bb90127eec9cdbac2f9e726dc8ad2a6543d20685eec4ebf7f76bc,Unblocked,966054.04,20000,,[]
Moksh,7231107312468342,9c141384124bcf0230702143709a3d7461eee3e9955a9b45eb377f83bcba0a43,Unblocked,158529.43,40000,,[]
Aditya,7073052576416480,ee43ec7cc83b9a0fe422f2b26a3ad983c9ca579ca7bce87d07d971642d9c50eb,Unblocked,71468.2,20000,,[]
Vivaan,5788964876286349,725300467c1440e53c813f531cd7f6b0624c383ecd5b3e455c7c329f58a50ea7,Unblocked,437563.21,100000,,[]
Ananya,7529040616628458,b329c24bcd7aeba27e6c18622e8316fdc0f9dc51342bcbe06a7b918656561db7,Unblocked,297156.01,100000,,[]
Aaradhya,5967995438718124,dae469cdd7440d3ace7b3b51cb955c0642fe38ab1cd74d86573caf9e61409e6a,Unblocked,760905.43,20000,,[]
Ishita,8814234141057683,abba884411e3b916a2e4e7f5bfae98964f9b3fc98d16e5ce28ba8d5103e29de0,Unblocked,551139.31,40000,,[]
Aaradhya,0516832350380039,3533044dca88ad659c719c0a8e2436296eba39c4a86cebef55128ddbcc1b9faf,Unblocked,786317.62,40000,,[]
Aditya,8147357887797114,a21177bddb8e09742bb52e184f776db01d0e669bd9a2fada72cfe8f005c528c1,Unblocked,624829.13,20000,,[]
Aanya,3599746327402301,2ed927e972728bc356c12808c31656d17ce6a4afded459165923d4b5c25ffd4f,Unblocked,634550.25,100000,,[]
Ananya,9882203571278668,c96d630ec3a16ba4748b6ad7fad9e79f50cfc484037ef2d6e69268ccc70064ad,Unblocked,934969.67,100000,,[]
Arnav,3503394419526829,4c1ebc7f52836d8f188feb3dbda5743928b49adfcde674d557d6511c2832701a,Unblocked,17055.68,40000,,[]
Veer,7528336374658656,3ef58410b868298fcca4ee41144221bf86bc94e810dfdac6f4b502ce5fcd75c6,Unblocked,655138.14,100000,,[]
Aadhira,7909385010783824,3958de59a1ae60b4330e99d6a5b791897717cdd2347260d0f71df22d60b01062,Unblocked,563550.98,100000,,[]
Moksh,2160800797931838,09f7cb7bb38f019f431f8d8c20fd2ccd64f6414fce56924ee7ccc40ef2a35447,Unblocked,218674.94,40000,,[]
Anaya,6679985791238885,14efe7909cbc806e2ddeb22a3468f770ac426a62c34a53248e002aa49406ec8f,Unblocked,133318.64,100000,,[]
Tanvi,6458323720852504,7d12ba56e9f8b3dc64f77c87318c4f37bc12cfbf1a37573cdf3e4fa683f20155,Unblocked,883345.29,100000,,[]
Ridhi,8577051531085393,cdbf199c59d871507fb6723a7f16b0c65004e2911c0d00971230434c48057452,Unblocked,453405.58,20000,,[]
Navya,3434417116167636,6f744a3f8ec08bfa12ff95c3a35c12a2239eccc60965eeb0f8afabd473fd2f1c,Unblocked,505784.43,40000,,[]
Arnav,1679322488668681,40e485376e18da6155ec4830fe17aed6d527b3e7fc0d4bb69f7f70c9c9b52f9e,Unblocked,129789.04,100000,,[]
Diya,3771994026543713,d0ea2ecfa6b13d51da41b88897b957cfb92c44409d92c571dca5521e0f859a12,Unblocked,393711.89,20000,,[]
Reyansh,7788788862048666,989e93d58ab9eaa370ffa8acbc96af71be2a7af61bf34922f6700a896f8455f5,Unblocked,423402.2,40000,,[]
Aaradhya,9774546447208302,e37e06e84a431bd067e52ab5c9cd40742c84340c2be5f5208ef4bb450246eee3,Unblocked,317909.24,40000,,[]
Shaurya,3377334597338045,9578b0e4a27925b100bc300d2ffba290491236782026b4aaaac51db0465151ae,Unblocked,547238.24,40000,,[]
Ishaan,7948716547781118,9e088cddb90e91e1ec3e4cae2aee41bd65d74434c60749d67e12fa74d5de9642,Unblocked,358925.14,20000,,[]
Avni,1909126389032457,9c95695b470eb722bf708e608a9e2c35ddd310db076fe0cbd07ca3af9b92749f,Unblocked,930893.81,20000,,[]
Arjun,8897600845570075,b8f935f6c4dc97d265b9ae01b575162cc132fb2ce3308af03c4363c398c950e7,Unblocked,923479.62,40000,,[]
Aanya,1730915446900015,2b1aa576bd0c7ae26e12763ddea7152ddd0dbb8347fdb5d8978f491fb7896ab4,Unblocked,881371.12,100000,,[]
Vivaan,3086514418140775,15c98351e90e13ee1f02707d20b77cb97fbfc905c6abe5ab9e0965ba05f0f066,Unblocked,238821.5,20000,,[]
Aadhya,7948673125135977,a2713a5c710ced404167414fe1d7c38ff07eea0d146a71ae1c196587737bd0e8,Unblocked,765216.55,100000,,[]
Sai,0341823857741673,35bb78127c4f2c5272c35869755cf1ac9c9c9b0fb96ea9081ff7f2d00211071f,Unblocked,840193.09,40000,,[]
Aaradhya,2317622393924531,69e62ea6ec1e1e35959c97f5631d02c93286c13410c20895fb8b5118cf644ef0,Unblocked,557980.75,100000,,[]
Jiya,2246145010882470,5571095d1776b5ebe162be04c41c52ccc5497e70002201a038772a5bf122f809,Unblocked,69234.41,40000,,[]
Ishita,1965772173137566,5b7fb45e8435b428510a8d21330577513d177a54ba188d80bc9864a3ef0ec562,Unblocked,79335.02,20000,,[]
Myra,3437114854229826,b71e3f9398381b230c895510c9269b5392caee1db1f2588c7a930be9e099f5a3,Unblocked,575411.85,40000,,[]
Anvi,7530594321244656,93bad48c1cec2fd81754d3b51b5bd2e53b4c838721f2019f15e9ecd20f0ddd88,Unblocked,485418.97,20000,,[]
Shaurya,4687520444973273,85f018871cacae45576e40e4dd5e83531f97a6e19e949a2738929d332f3b78a1,Unblocked,656167.84,40000,,[]
Jiya,5720546166452239,16c6411a67ff85c3c3ab8b938976ffd4c6403467a5dec3b253b68603a5c14775,Unblocked,503372.62,40000,,[]
Sara,4092157251164904,65956c853f2004feac38894fe8ed6a047126f326cb8312e56acb9839633c296b,Unblocked,235876.05,20000,,[]
Ishaan,7660336681111779,b57104c5b0f19d02f813b4b1101b374bc9deec29d4cf98e459e9aaae837bfdbe,Unblocked,282573.13,40000,,[]
Ayaan,5641560022223805,98cb1ca82c6624e9044ed5d60fbc9583fae3fbfcff4d8a15800ff81b980856c7,Unblocked,441668.76,20000,,[]
Aadhira,4292168921787079,88367dd16bfd18ba5595a82d9076f8405807ea4df66c0d282de850391349986a,Unblocked,460787.59,20000,,[]
Krishna,9392184187833183,d00e9ccf9be483d8eb31fd2abf27b382e4a915835a90f3814993548425d4d0a1,Unblocked,119728.8,20000,,[]
Anaya,6949384330287337,297ffbe239f4c696484aea660cf99955ce3632bbb3bcc40ca2e42bd28286b48f,Unblocked,715468.91,40000,,[]
Nisha,2757570902798509,b4eed30197a01d2d80fb165bd90e21ebe54ec513216a8f03a3ed263d98f00f03,Unblocked,138007.38,100000,,[]
Aanya,1838358879802555,7684f0452c46035330fd7b92b44e2ebc91216ffd962e54ae3cc8f4725b26c621,Unblocked,620485.27,40000,,[]
Ridhi,1921354732505982,e04b14da018be71fa605fa5c8b38a8db00836c4bd09bcedb225ce071b36f98f3,Unblocked,709711.25,20000,,[]
Aaditya,6680777151172507,6b384b49a0085a160c3fcae7b9186c9dabd0d43190d5b8593ec0c3706d4f867c,Unblocked,650913.19,100000,,[]
Arjun,8965984554934703,634bce1b71598aee213035a6cc63d3f879d11a8cb7ce4f93651b4266f7873035,Unblocked,857953.16,100000,,[]
Pari,4248552152718362,1ec6907caa76e9263d807c7d61cc1875e46c4417bc3190ec8cc1acc9ea216113,Unblocked,821106.2,20000,,[]
Anaya,0739378030165662,8433524328f7abaf572b699ed47e7e59e6e0e19b804af03a435e4ac4e88e1dee,Unblocked,64756.87,100000,,[]
Atharv,6640338715775614,2cb8b923f6d897035b2f7d5d73cc0e61690f625cef67ad7cdd39a19428709148,Unblocked,536035.89,20000,,[]
Avni,0670314893471754,660c4a65afffdadef14ce01d4c6152fca076b202abbc2ff1a969ede90b64872f,Unblocked,196516.06,20000,,[]
Veer,3126757046789132,3bad45f2cc9f047e72cd5cf44eabbd27bfa3228302bb26be4c0a02a06fcdd9d9,Unblocked,271343.25,20000,,[]
Jiya,0482657247250688,54033363ec6bf8d4a8d21a98cb426f1fe415802386726f3996744b7f61dd8b47,Unblocked,138243.78,100000,,[]
Arya,1347675974739059,77f16846583961d1e1e490d0cb58e1bd65898159b6327ef400bd5000eb2394bd,Unblocked,810524.1,40000,,[]
Avni,4987668719018441,da28719dfd9c4da81f433d4788c3d0e10d97180018d0e32b65c967c45661597e,Unblocked,457546.1,40000,,[]
Atharv,3470135827694189,822c14d04b879ce90b0a9804afdf3f8b5b3e5c48916e8b3f1ed7b353e29c02e5,Unblocked,250130.13,100000,,[]
Veer,4080344688667594,0c38972c44d623312ef30267d7ab2769ea74513d8a3a31eb77d8eda8860402d0,Unblocked,258851.4,100000,,[]
Pari,3009303093285705,825f11613c4f2f302f0680b1939e665db3422e33cd0336067dcd170933bb39d6,Unblocked,240617.33,100000,,[]
Moksh,6683551591598936,41c8fa7d060badc5618a28326dc00cf07e1ce22a79a94a1fed94f271d3127447,Unblocked,916176.79,20000,,[]
Aaditya,9349572170469146,6c663502b8bd484640be7ee900cf6c01d03acc0be78ecd680509602d709742ba,Unblocked,358246.31,40000,,[]
Ayaan,0588832259503277,ba3b2846e38ab687810b2fffda65cbe7b7beb7ae47d9025204bdb4f15cfdc69d,Unblocked,989175.86,40000,,[]
Aanya,6614871748278408,bd16867ad212808c7477ba4c9dcaf7c295ef1ac265dcdde1004ef4e5f5ea490d,Unblocked,541041.08,100000,,[]
Swara,3436031658863781,d4038d81b261ec584a1fc9f9cecad7f70406e39fa0df3400757e22f333780f4b,Unblocked,949903.95,100000,,[]
Aadhira,3996038122722047,2a49f9dfe69edb367bfaa762701bf92be0a00a0a1869ff4dc398e5593e6a6905,Unblocked,493173.4,40000,,[]
Ayaan,0566545835678014,b18a5e6b50af3073f63ac2c4ee837a7c9c6f06d7e91206980283509e3738311e,Unblocked,502875.32,20000,,[]
Yash,6715350099523372,4e58abd48761bc421a182b2e28c93c1bc30240cc4422b998308032393f8e8c89,Unblocked,59955.19,40000,,[]
Anvi,5300000099402421,c80a0a8c1e9588eba6519b69acd28fb39a7e2671de39d3ba90fbffcfd6788967,Unblocked,446048.27,40000,,[]
Vihaan,2165237784191301,b8044b04302d760305b008520892997750ee61bbbe81b762cfc2cb22c47c5e24,Unblocked,396595.98,20000,,[]
Aaradhya,9577562032949909,63c5cd559eaf56798fe5361fcff2c40386f79d8f13548d9ef28b1dc3eafb0ecf,Unblocked,771042.55,20000,,[]
Misha,4558123332586076,9551dc186746041a33905ed74c560d78983eba5d62685b13439eeaadfb00926d,Unblocked,874694.89,100000,,[]
Reyansh,5164542716854101,5edd6fe9fd8d4373e70ef8dfcdb56656137564b57930201797ace8db91d2749a,Unblocked,616531.5,20000,,[]
Aadhya,5857502533292876,88be096564d631b8b5f5cb8f329b13ef2337e10a588cd75dace81fb8f87aeca5,Unblocked,10799.51,100000,,[]
Sai,2557859427200539,1c189411f713fc76641d5bab3a48645db78a6f4d1120b6da57b1ae0825b726d9,Unblocked,906140.02,100000,,[]
Khushi,1007409909213383,73401dfc9377b9ed6ea5a996cbde303cc34651192c67fba770bdb8745d3303e0,Unblocked,509026.96,100000,,[]
Arnav,3590850420676114,10e35e8e93e91e58b54af372922fe86028c587c7e32fa3f50c4a106eaa05e668,Unblocked,553487.74,100000,,[]
Atharv,1392501330534133,1e754257f5fc4a28d4dd160baf1549901762dd4b6f8cbd8bbd649fea43e66e27,Unblocked,178496.45,100000,,[]
Avni,2574065642182457,cf085574d40ec95878b1c306a9b2432d86c05f888edc87a39708000b3e58b5f9,Unblocked,463742.42,40000,,[]
Khushi,8127786478199584,a626f7bb500b77a8e7893c4456d57ced25e2bc32ac838ab9ea4ad6fa5090fe83,Unblocked,559670.99,40000,,[]
Ayaan,7322665471266974,61d8c465a85f889fd0d3a1d9d243dfa3fd2ef0282bc59b36499ccc63d92c1b47,Unblocked,215187.84,20000,,[]
Prisha,5992519852979303,e4a1f54d2d2430e6efdf51ca5da2f1a2cb363ecda4aecee18a29675161586826,Unblocked,199702.87,100000,,[]
Aanya,5942811419355296,59933d776452c8a5a00db247871079d8ae1e273192afd2075cb917cb5bbe402f,Unblocked,821367.32,100000,,[]
Prisha,6850481897081641,4e1cf54286ea7a4cd2a443644de300a813e601c84a9311b5f36879fad734a2e3,Unblocked,492453.63,40000,,[]
Vihaan,0609313562170956,fd53efd8940f305f79e212dc2e0a557d23eab8f2f60fbf219e19e3351b68e732,Unblocked,332613.05,20000,,[]
Ayaan,0361165767380978,7c1c2745ec0ebb049fcc29e39d81909f3e5a55b88dcb43d491476fe6bb92b196,Unblocked,346336.93,100000,,[]
Yash,0430276288352852,bd87645d39992f22c24adc004bc0e9787306c147cb623946c447517afffd5777,Unblocked,815889.85,20000,,[]
Tanvi,6264904013427996,8a1a476bf28efcec56259f41275173ed50cfb48b8e1e6372ec65d8c6c9e1e71b,Unblocked,230392.27,40000,,[]
Laksh,5642520965478369,0beca2a0d29301bbb02495f50696e73486ee5f67649a4d9d9629b5cdf8cde3e6,Unblocked,284236.74,20000,,[]
Eva,3798572029813202,366e837adb49d0bb5f98ec7b7df93b6163d947a71c8c0681ba0fdf8eacbf22cc,Unblocked,989200.84,100000,,[]
Jiya,8122845111066929,fe20748b7dcc9f758de349e1fe0bbe592dc3f01873c2ef296499add18b716b42,Unblocked,599039.29,20000,,[]
Ira,3294922086087165,6d2d7450bcc1d3ddc80eba9a018f7f8ca1f844a2c0c4850e1a076423d25235d1,Unblocked,253170.22,100000,,[]
Ayaan,5582160733973562,e91cb79d468ceb277e7fdbefd33fd60e24970416165bc8fab468a670c8b859f9,Unblocked,531217.01,100000,,[]
Sara,8356137059566020,a24cc8ec4a0372f4ee302b06ab294d0d4b642a48421e3ae09aac66681398c31e,Unblocked,935874.37,100000,,[]
Aarav,1980796932153950,b2b2f104d32c638903e151a9b20d6e27b41d8c0c84cf8458738f83ca2f1dd744,Unblocked,60101.15,40000,,[]
Aadhira,5692374009837046,1f9e36b852098690726ad3dd870e371889e69281207845a3b18fc6e7e4c8bd0b,Unblocked,447011.31,100000,,[]
Anaya,1306263189940101,9110f470a27932ba7b53c098bf2b76bed3c5ebe0757f48fa56bad6fdba8cb2f4,Unblocked,418457.04,40000,,[]
Vihaan,8773614575475734,29e2c686a1fab3fa529bacb349d8af3fd7c96ec2b5fafb13f7a4ba82894269c7,Unblocked,406075.3,100000,,[]
Misha,5874878062445105,0930901f3ec11b7af160614b25ab3412b29f3f6ca44332e82a29ba23e2b67fe3,Unblocked,743759.77,40000,,[]
Aaditya,2848742703244744,6c2240d234a0d849b25b6ca6d2eec4c7345b0cf6ad485e019ecedcbbf37e684d,Unblocked,765388.48,100000,,[]
Dhruv,7415474443746443,647011fb41f77ae398ca6e97e8ee589270760023219a9a1f6d6eaf0055c75c8d,Unblocked,120483.15,100000,,[]
Aaradhya,2329230892817062,9d47a3e8133d657c58fa0ff466358c71d113422b39134081b46cce1628fe6c4c,Unblocked,518735.31,20000,,[]
Arjun,8335532711810572,d85681b5b84111facfe5938831c8a99a3b1fe5525f1e85245114d03fe84a8624,Unblocked,300444.55,100000,,[]
Anaya,4077408039088469,9432d8024b8e052f3082b164a0531a0cbfec63c49092dd8385a18984db1a2df4,Unblocked,910807.19,100000,,[]
Aarohi,2975627139567151,ad7150f04bd7954d908a04aa95bf9da687d9feb51cb8e3058593e78e9d476145,Unblocked,790077.92,20000,,[]
Kiara,3138618204858031,0d03464929b56b0fb38aa5ec292977ebf2f195d44519f141cced98d954b6832d,Unblocked,721442.72,20000,,[]
Dhanush,2319597581192024,6db12d3deff9081b3585a3a81238b26693deb28b8553eba473146505e5301c50,Unblocked,834869.88,20000,,[]
Myra,8144808011934597,32ea22f4c85ee1a97079b18d2bc8b47ffb8dd190ded6323903a82dc177607637,Unblocked,405407.96,100000,,[]
Avni,2496681402982183,b9f24b9a4aba14556f8b8d0f1c3a47b569a7c2982cd28d6bc711624b69431fa1,Unblocked,912081.44,100000,,[]
Sai,2137840364086351,9c8dd327d0f259b6facd68100f664c432101f783d31ac9b78b6e9eaf9fa786b8,Unblocked,563240.14,100000,,[]
Sai,7329039334925435,0c0ad5934ba82dd287896d6406d1428b9e9669a995ce7964226aa47ede31d547,Unblocked,867736.64,100000,,[]
Arjun,9210059150600129,dbaf899fbd964344fefdd5d21bb73a9b0b1654799a0a430106e87ec5b6300a77,Unblocked,132764.22,40000,,[]
Ridhi,0371758060983488,03ffeecfb819d82deb0fe9d8544fc025362377dc41ca2275ed6514a2c6f1ec99,Unblocked,780475.03,40000,,[]
Nisha,6990430159607906,e523840da72451cfef9b26935e4ebc63be329cf094c7f2a020374d525e305b82,Unblocked,817276.72,40000,,[]
Aaditya,2534734182361864,d1089d0df6e55a6580822ff791257922ebee3b9c2016a54b8072ae69048cce8a,Unblocked,476269.35,20000,,[]
Ishaan,6612123296597606,637cb12f3fc001d64873a45feca6788fe7ad74dbff7fa01341c49330a5cc2d62,Unblocked,791427.09,40000,,[]
Krishna,0238356449975053,56f2f6918fec1d2d8eaa4f1b900ee2241576ba4e24f6c601b1ca4f05173fdb5a,Unblocked,391901.86,100000,,[]
Khushi,8072820563171309,d7238b16367eafcdb1f8b0114d9d9b94a531856c1fd0b3923eb3219167e198c6,Unblocked,899339.19,40000,,[]
Nisha,5353142945804947,9553627933b214db60798fe40d2b4f8497781d024f53d62dc1b12469b7d53784,Unblocked,733135.5,100000,,[]
Avni,9995616856452226,d88439bd85ec69019e0604601683f83dd51ab013e53775881f1900e8a8131052,Unblocked,200092.11,20000,,[]
Vivaan,6294771902506339,498e0c0c414c0bf03615c7d5420ad8309e59cc2f8105051b7aad2761a90b9717,Unblocked,265472.1,100000,,[]
Aarohi,0847735819780339,bd14620394b6083fbf735bbfc55773765de1d750ec053f281fe77d7764d7b36b,Unblocked,275358.23,20000,,[]
Dhruv,5091618875026266,d86b9ad064641d04d63a95c3038c2d0ba527098fd0a29c153413fd57b0593123,Unblocked,15044.01,100000,,[]
Ayaan,2438661827018863,dac0bab9c931418b10c258135f98636edbaa80a760212c8587517653da59da72,Unblocked,288669.38,100000,,[]
Atharv,9965942432238587,7c22d3cf6ebfa987c5fcd920a272f0079cdde214a504d7bb2efc3df4a7473b72,Unblocked,409947.79,20000,,[]
Ishita,3603713698769225,62d1c8c930d1593c4b008458b430eceac77b02b0b2a30858128ba44c74ffc975,Unblocked,786145.33,40000,,[]
Aaradhya,6827311468949026,0d3f2f1576ca7782bb9bc2989d3408a1f772935bbb5aff8626061a7d7e91bc6a,Unblocked,854243.65,40000,,[]
Aarav,3413293005360386,8a9dd8ca8317aa590c6b22348000c17f51d1638cab16a7a0eea64c3b6c280b96,Unblocked,582134.92,20000,,[]
Riya,8192068492666216,c069c53811124ed06a245d43af2295bfd8bdd0c1b4e10077c4a712f396ca24ee,Unblocked,891143.0,100000,,[]
Khushi,0814524195678253,26d72e99775e03d2501416c6f402c265e628b7d02eee17a7671563c32e0cd9a3,Unblocked,851874.16,20000,,[]
Dhanush,8408030838074916,8379c02e9fad4fd36a2562a3f57190978b7b890b4a0b1bd047c90a682461456d,Unblocked,425353.83,20000,,[]
Myra,0631296712492071,bdac9d9df34c25da5a26d47ce9a9ce99d078a4efcfafdee8c3c4e85ee09300a5,Unblocked,42030.65,40000,,[]
Ishita,9229606480269396,f5884b3c1784c8860e9aa1092480c9a025317f251a989f359b9091ae63e40273,Unblocked,399622.48,20000,,[]
Moksh,9861795579511696,86748254b6bfcc91d1a9b18d2b99dc9fdebec608dd68b83c3186a94f36e5f4c3,Unblocked,67743.5,20000,,[]
Saanvi,8123922756288749,01b23136ea7f9f8b9e72c9e125fd710301baec28662b0de2168967838c79e81a,Unblocked,226489.35,20000,,[]
Arnav,1774245523857663,2e261b21f0a1c5a659b5803ba1f63a176794d946e72e2dd61a73fa90df41b1de,Unblocked,23636.7,40000,,[]
Anvi,7964045340350206,98c53df687f2e9b94da80eef5b9049f1fac456b4c41c808f1a6b0fe80adecedb,Unblocked,764423.25,20000,,[]
Tanvi,4132134319896475,969d5bc84917321bf09b6dfe7f64a16c59a0bdfc9b2ed56169e763d56b9b3559,Unblocked,268859.29,100000,,[]
Eva,8197615422488927,8b1b880d1dca4da7ce7a757d824ebf206ea000a8c672a9b9f389546518b2ca28,Unblocked,153254.62,40000,,[]
Dhruv,0978543798198796,60954620d60802ed8ea0fda01bb0bd7aa18a728d9d604a418d19ce7372648f51,Unblocked,36942.27,100000,,[]
Avni,2681556233547856,f18af665c04861d0e2d82a1fd57687173267c064b089c264caaef3359daf7372,Unblocked,897426.45,40000,,[]
Sara,0595456857022113,23d5e75ed459df4b4ad85433dee7dce2912861cb76bad517e9cdddb39277aa71,Unblocked,326163.08,100000,,[]
Diya,4156656120927965,36ed0cb851bc0759f44abe7b1baaabfb7664fb157303f89623b01cbbbfff4887,Unblocked,208046.29,20000,,[]
Aarohi,3915866009523880,f2c8a205eccaca21250b2ab19655462e91b28f93a94118821e8e1ec4124abf4b,Unblocked,874919.43,20000,,[]
Sara,8689043094704557,983adc986531868a9ef48446fd07d5751982f6336ee073b10512d6568ad149e1,Unblocked,441566.66,20000,,[]
Aadhya,4426743752207285,7ca01a22d3f94bb2d4b98b5d710a470c770dba2876812c5f95552cf1b3299ac1,Unblocked,294190.66,20000,,[]
Aanya,9675723494106170,779d7a5455d90d1af1f007e9458587521dc6b7a084dd6962392e97e5b52f846b,Unblocked,299411.95,100000,,[]
Reyansh,7343953353424316,0f8e631d28e2a339b435ea55da61c718da28902056ed719e576ff1c1b4cb2baf,Unblocked,267522.81,20000,,[]
Khushi,3554039215775090,8672a05a37da52552dc658cd5d2292fc665722ae8bca0eb6549d9995e5dfd429,Unblocked,123472.92,100000,,[]
Khushi,6680971141397764,9cd129f891c52ec5e398bb70d3289954935a42d882e9739eb01e925d51980c4a,Unblocked,309436.74,100000,,[]
Arnav,2614016432933162,a69b8b1151fdda8ada08ad45b2ad9f511586c98a6ef65380bf69fb380c8c1ea6,Unblocked,317133.1,40000,,[]
Misha,1577617070502404,f34a56ef21b0d7ab194dbd44d1229bfaa1da20d254863cffb777470507775284,Unblocked,605058.33,20000,,[]
Ayaan,3396124923700226,90e855751509be9e52994273c9fcd5326bb2588d3fe93e9c2e45ae542124ff2b,Unblocked,441265.4,20000,,[]
Diya,9926437860676891,f16592d12000ffca0f1159286959f4c2470c82a7b48940020b1323a6d49abe27,Unblocked,729497.17,40000,,[]
Khushi,1464412680536621,83a0a0655c53f1f157b2695b6a30192c495c3440cacb3f5680de43e85b70f075,Unblocked,882252.48,100000,,[]
Yash,2659079906009961,2a890496afdbf5776269743d9c1dfc558697c9518c98e25fcc4751089e44ffc4,Unblocked,476342.07,20000,,[]
Laksh,6698578910494948,4921cf8ce359412f33fa533b712a66865e2222e6be91ba4368e630b3b0e6bd02,Unblocked,854269.63,40000,,[]
Reyansh,1965545973890165,67bf8bb9a96346d74f0c767e724cc46ef2a1f69f7dd990593e25c70b77b9abf3,Unblocked,952919.72,40000,,[]
Diya,3616051105863734,19f97769ca894113c3650cd77530cad18a5b081a79adec195b0db2eb4ce06c42,Unblocked,420805.2,40000,,[]
Reyansh,5297374914658002,fc6f7f1344545374887829b04d72e6cf9f06e088076c2ab62955963acae0dc16,Unblocked,10037.79,40000,,[]
Atharv,9423471996133526,140bef94491494c65295c80b0029d4b0181b3073d13131f5513078ed434e138a,Unblocked,769217.18,100000,,[]
Veer,7835437286717091,886b73d4b098e551f1dbb54ef2b55ef41981908b9b3c1b8fe7c442f26f0fa63d,Unblocked,740826.18,20000,,[]
Misha,8577007149848521,dde66966c76b6d0589037b6610b5cbcb58582228339a4b6117592d62874a8638,Unblocked,919078.49,40000,,[]
Eva,7353130117675574,52f1e9ee9923251ba2311566abea3c967717803aaf0715757c99d328daea05bf,Unblocked,927266.35,40000,,[]
Aarohi,7952336809617468,c999d2c4092b50ce7f8be2dc448be4aa7d19e51aa6686be633e326d7e39bd96f,Unblocked,353413.92,40000,,[]
Dhanush,3689378088690178,8a835b9bf9c1f8976256bf02427710f8ecf85f55aa59e5084421be8793752362,Unblocked,608705.61,20000,,[]
Shaurya,2507652949373287,ae35377f9c85f860a941da832f76279d0624af7fa9732fef251b674ab6c2edd7,Unblocked,737397.88,20000,,[]
Sai,2095127987818213,07816df1ab984ea0a14d7b49e5d99730ae64ff417ca33e8287ea08a232bf18f6,Unblocked,443714.87,20000,,[]
Arjun,8615266577616872,db4f5dd49b48998fcb2750e8f8612d143fbe77594414cd8cec34d425e48fe863,Unblocked,396221.25,20000,,[]
Atharv,4937119813117196,d9177ef7753cbfb6a68887bd91348ae937cf890f95ceae137bfd6f9063684148,Unblocked,99480.27,40000,,[]
Ananya,8275173590559634,9f8f6a6903c658a23bec81cbd88fbb3f8ea2d3c1ddbd17acc206162a1a2de616,Unblocked,20938.72,20000,,[]
Laksh,3068636021965420,d6245609f9341aa8022554b45ea8d79e90ea83184e739b82629204b7dc6f9e80,Unblocked,251147.2,100000,,[]
Misha,6231274941399116,3a047b4a81effb2caf23b20df833b025335658cf85b97b02138786ff6301be36,Unblocked,585800.19,40000,,[]
